AÑO,MES,NOMBRE_MES_CORTO,DES_PRODUCTO,Cantidad Importación,Cantidad Cotización,Cantidad Ventas
2016,2,FEB,PROTECCION,1,0,0
2016,4,ABR,BOMBA ACODADA HDT 108 LITROS,1,0,0
2016,4,ABR,COUPLING ACOPLE TDFNI/UNIBOMBA,2,0,0
2016,4,ABR,KIT BMB.BENT AXIS HDT84 IZQ+RAC.REC,2,0,0
2016,4,ABR,KIT DE MONTAJE,1,0,0
2016,4,ABR,KIT DE MONTAJE 60.3 C.SHAANXI+LUB.,1,0,0
2016,4,ABR,KIT DE MONTAJE OMFB,1,0,0
2016,4,ABR,MANUALS TECHNICAL,1,0,0
2016,4,ABR,PERNO,2,0,0
2016,4,ABR,PISTA DESLIZAMIENTO,1,0,0
2016,4,ABR,PLATO DE APOYO 600X600X60,6,0,0
2016,4,ABR,SISTEMA LEVERAGIIO PER AUMENTO CORSA,1,0,0
2016,4,ABR,VALVULA,13,0,0
2016,4,ABR,ZSUPPORTI INFORM,1,0,0
2016,5,MAY,ADAPTADOR DOBLEMANDO,2,0,0
2016,5,MAY,ANILLO/A,2,0,0
2016,5,MAY,BOBINA,6,0,0
2016,5,MAY,CABLE ELECTRICO,1,0,0
2016,5,MAY,CASQUILLO,4,0,0
2016,5,MAY,CILINDRO,2,0,0
2016,5,MAY,ELECTROVALVULA,6,0,0
2016,5,MAY,ENROLLADOR DE CABLE,10,0,0
2016,5,MAY,FILTRO,20,0,0
2016,5,MAY,FILTRO DE RETORNO ,2,0,0
2016,5,MAY,GRUA HIDRULICA ARTICULADA 455/8S-100027763 + ESTABILIZADOR,1,0,0
2016,5,MAY,GUARDAPOLVO,20,0,0
2016,5,MAY,KIT BMB . BENT AXIS HDS55 IZQ+RAC.REC,1,0,0
2016,5,MAY,KIT MAT. X TRASS.SFILI GRU855,1,0,0
2016,5,MAY,PERNO,5,0,0
2016,5,MAY,PISTA DESLIZAMIENTO,1,0,0
2016,5,MAY,PISTON,1,0,0
2016,5,MAY,SEPARADOR,4,0,0
2016,5,MAY,VARILLA,4,0,0
2016,6,JUN,CARGADOR DE BATERIAS,1,0,0
2016,6,JUN,CASQUILLO,1,0,0
2016,6,JUN,DOUBLE ACTING VALVE 1/2,1,0,0
2016,6,JUN,JUEGO DE JUNTAS,1,0,0
2016,6,JUN,JUEGO RETENES,2,0,0
2016,6,JUN,KIT TRASF.XV.S19+T.R.2T.XMB+LI,2,0,0
2016,6,JUN,PERNOS DE SUJECION DE PLATAFORMAS DE APOYO,1,0,0
2016,6,JUN,PISTA DESLIZAMIENTO,1,0,0
2016,6,JUN,RADIOCOMANDO MULTIFUNZIONE SCANRECO RC400/TR02,2,0,0
2016,6,JUN,SEGURO DE ESTABILIZADOR,2,0,0
2016,7,JUL,CARGADOR DE BATERIA ,4,0,0
2016,7,JUL,ELEMENTO DE DISTRIBUIDOR,1,0,0
2016,7,JUL,FILTRO,1,0,0
2016,7,JUL,TUBO RIGIDO,1,0,0
2016,8,AGO,AUTOADHESIVO,40,0,0
2016,8,AGO,BATERIA RECARGABLE 3.6 V.,0,1,0
2016,8,AGO,BATERIA RECARGABLE HETRONIC,1,0,0
2016,8,AGO,BATERIA RECARGABLE PARA ,0,1,0
2016,8,AGO,BATERIA RECARGABLE TIPO ,0,1,0
2016,8,AGO,BOMBA ACODADA HDT 108 LITROS,2,0,0
2016,8,AGO,CASQUILLO,16,0,0
2016,8,AGO,ELECTROVALVULA ,0,1,0
2016,8,AGO,FILTRO DE RETORNO,0,2,0
2016,8,AGO,FILTRO DEL ALTA PRESION,0,5,0
2016,8,AGO,FILTRO PRESION,0,1,0
2016,8,AGO,FILTRO RETORNO,0,7,0
2016,8,AGO,JUEGO DE JUNTAS,1,0,0
2016,8,AGO,KIT BMB. BENT AXIS HDS64 IZQ+RAC. REC,6,0,0
2016,8,AGO,KIT DE MONTAJE 60.3 C.SHAANXI+LUB.,2,0,0
2016,8,AGO,KIT DE MONTAJE OMFB,4,0,0
2016,8,AGO,LENGÜETA DE GANCHO DE GRUA,0,1,0
2016,8,AGO,MANOMETRO INTASAM.FILTRO ART.,0,1,0
2016,8,AGO,MODULE ELECTRICO DISTRIBUIDOR,0,1,0
2016,8,AGO,PERNO,26,0,0
2016,8,AGO,SOPORTE DE TUBERIA,0,2,0
2016,8,AGO,VALVULA DE PROLONGAS,1,0,0
2016,8,AGO,VALVULA DE SECUENCIA,0,1,0
2016,9,SEP,ADAPTADOR DOBLEMANDO,5,0,0
2016,9,SEP,ANTENNA NERA PER RICEVITORE G2 / G2B /G3 / G4,5,0,0
2016,9,SEP,BATERIA RECARGABLE PARA ,0,6,0
2016,9,SEP,BATERIA RECARGABLE TIPO ,0,2,0
2016,9,SEP,BOMBA ACODADA HDT 108 LITROS - ISO,0,1,0
2016,9,SEP,BOMBA ACODADA HDT 84 LITROS - ISO,0,1,0
2016,9,SEP,CAPUCHON,10,0,0
2016,9,SEP,CARGADOR DE BATERIAS SCANRECORD,0,1,0
2016,9,SEP,COLUMNA DE LUCES,2,0,0
2016,9,SEP,DISTRIBUIDOR,5,0,0
2016,9,SEP,ELEMENTO DE DISTRIBUIDOR,2,0,0
2016,9,SEP,ELEMENTO LUMINOSO FISSO GIALLO,2,0,0
2016,9,SEP,ELEMENTO LUMINOSO FISSO ROSSO,2,0,0
2016,9,SEP,FILTRO,8,0,0
2016,9,SEP,FILTRO DE RETORNO,3,1,0
2016,9,SEP,FILTRO DEL ALTA PRESION,0,2,0
2016,9,SEP,FILTRO RETORNO,0,1,0
2016,9,SEP,GUIADORES  1ERA EXTENSION 2N59230,0,29,0
2016,9,SEP,INDICADOR OCLUSION,1,0,0
2016,9,SEP,JUEGO DE JUNTAS,2,0,0
2016,9,SEP,KIT FLANGE KFL 01 - BRIDA,8,0,0
2016,9,SEP,NIVEL DE BURBUJA CODIGO ANTIGUO(8625542),0,3,0
2016,9,SEP,RACORE,11,0,0
2016,9,SEP,RADIOMANDO,1,0,0
2016,9,SEP,RADIOMANDO NOVA XL RC 2744 ,1,0,0
2016,9,SEP,SEAL KIT DE ESTABILIZADOR POSTERIOR,5,0,0
2016,9,SEP,SEGURO GANCHO,6,0,0
2016,9,SEP,SICUREZZA METALLICA PER GANCIO,0,1,0
2016,9,SEP,SOPORTE,10,0,0
2016,9,SEP,TAPON,0,23,0
2016,9,SEP,TAPON DE GUIA ,0,14,0
2016,9,SEP,TRASDUCTOR DE PRESION,5,0,0
2016,9,SEP,VALVULA,4,0,0
2016,9,SEP,VALVULA 1/4´´,0,3,0
2016,9,SEP,VALVULA DE GATO DE APOYO,5,0,0
2016,9,SEP,VALVULA DE PROLONGAS,2,0,0
2016,9,SEP,VALVULA DE SECUENCIA,0,2,0
2016,10,OCT,BATERIA RECARGABLE PARA ,0,3,0
2016,10,OCT,BOMBA ACODADA HDT 84 LTS.,0,1,0
2016,10,OCT,MODULE ELECTRICO DISTRIBUIDOR,0,1,0
2016,10,OCT,RETENES 2DO PISTON DE PROLONGAS,0,1,0
2016,10,OCT,RETENES 3ERO PISTON DE PROLONGAS,0,3,0
2016,10,OCT,RETENES 4TO PISTON DE PROLONGAS,0,2,0
2016,10,OCT,RETENES 5TO PISTON DE PROLONGAS,0,1,0
2016,10,OCT,RETENES PISTON EXTENSION ESTABILIZADOR,0,1,0
2016,10,OCT,SWICHT DE MODO GRUA A MODO ESTABILIZADOR  ,0,1,0
2016,10,OCT,VALVULA,0,1,0
2016,10,OCT,VALVULA DE CONTRABALANCE,0,1,0
2016,10,OCT,VALVULA DE SECUENCIA,0,1,0
2016,10,OCT,VALVULA TAR 100,0,1,0
2016,10,OCT,VISOR INDICADOR DE NIVEL DE ACEITE Y TEMPERATURA,0,1,0
2016,11,NOV,BATTERIA X RADIO SCANRECO RC400,5,0,0
2016,11,NOV,BLOQUE DE CONTRAPRESION,3,0,0
2016,11,NOV,BOTONERA,2,0,0
2016,11,NOV,CASQUILLO,0,8,0
2016,11,NOV,CINTURA A TRACOLLA X RC400 - COD 44512,5,0,0
2016,11,NOV,CINTURA GRANDE A VITA PER RC400 - COD. 44513,5,0,0
2016,11,NOV,FILTRO DE ACEITE DE BAJA PRESION,3,0,0
2016,11,NOV,FILTRO DEL ALTA PRESION,0,1,0
2016,11,NOV,FILTRO RETORNO,0,1,0
2016,11,NOV,GUARDA,0,1,0
2016,11,NOV,JUNTA,0,5,0
2016,11,NOV,KIT CONECTOR,1,0,0
2016,11,NOV,MODULE ELECTRICO DISTRIBUIDOR,0,1,0
2016,11,NOV,MODULO,0,1,0
2016,11,NOV,PALANCAS DE DISTRIBUIDOR,0,4,0
2016,11,NOV,"PERNO 24,5X159",0,4,0
2016,11,NOV,PERNO 75X375,0,2,0
2016,11,NOV,PISTA DESLIZAMIENTO,0,22,0
2016,11,NOV,PULSANTE D´ EMERGENZA PER TX MINI RC400,5,0,0
2016,11,NOV,SWITCH INSTABILE 3P.(1-0-1) X RC400 COMPL. DI PROTEZIONE,5,0,0
2016,11,NOV,TAPON,21,0,0
2016,11,NOV,TAPON SOPORTE,0,2,0
2016,11,NOV,TARJETA CONVERTIDORA ,0,1,0
2016,11,NOV,TUBO RIGIDO,0,2,0
2016,11,NOV,VALVULA,1,0,0
2016,11,NOV,VALVULA OIL CONTROL ,0,1,0
2016,11,NOV,VISOR INDICADOR DE NIVEL DE ACEITE Y TEMPERATURA,0,1,0
2016,11,NOV,ZSUPPORTI INFORM,64,0,0
2016,12,DIC, KIT SOPORTE DE DISTRIBUIDORES,0,1,0
2016,12,DIC,BATERIA RECARGABLE HETRONIC,0,6,0
2016,12,DIC,BATERIA RECARGABLE PARA,0,3,0
2016,12,DIC,BATERIA RECARGABLE PARA ,0,2,0
2016,12,DIC,DISTRIBUIDOR,0,1,0
2016,12,DIC,FILTRO DE ALTA PRESION,0,1,0
2016,12,DIC,FILTRO DE RETORNO,0,3,0
2016,12,DIC,FILTRO DEL ALTA PRESION,0,4,0
2016,12,DIC,FILTRO RETORNO,0,6,0
2016,12,DIC,GUARDA,0,1,0
2016,12,DIC,JUNTA,0,1,0
2016,12,DIC,MODULO,0,1,0
2016,12,DIC,PALANCA L-200,0,2,0
2016,12,DIC,PALANCA L-250,0,4,0
2016,12,DIC,PALANCAS DE DISTRIBUIDOR,0,8,0
2016,12,DIC,POMO ERGONOMICO NEGRO ,0,5,0
2016,12,DIC,PORTAFILTRO DE ALTA PRESION,0,1,0
2016,12,DIC,SWICHT DE MODO GRUA A MODO ESTABILIZADOR  ,0,1,0
2016,12,DIC,TAPON SOPORTE,0,2,0
2016,12,DIC,VISOR INDICADOR DE NIVEL DE ACEITE Y TEMPERATURA,0,1,0
2017,1,ENE,ACOPLAMIENTO,2,0,0
2017,1,ENE,AUTOADHESIVO,2,0,0
2017,1,ENE,BOBINA,2,0,0
2017,1,ENE,BOMBA RECTA DARK 52 LTS.,0,1,0
2017,1,ENE,CAMISA,5,0,0
2017,1,ENE,ELEMENTO LUMINOSO FISSO ROSSO,0,1,0
2017,1,ENE,ENROLLADOR DE CABLE,2,0,0
2017,1,ENE,FILTRO DEL ALTA PRESION,0,1,0
2017,1,ENE,FILTRO PRESION,0,3,0
2017,1,ENE,FILTRO RETORNO,0,2,0
2017,1,ENE,GUIADORES  1ERA EXTENSION 2N59230,0,1,0
2017,1,ENE,JUEGO DE JUNTAS,11,0,0
2017,1,ENE,JUNTA,5,0,0
2017,1,ENE,KIT ATTREZZO GUIDATUBI + FISS,0,1,0
2017,1,ENE,MODULE ELECTRICO DISTRIBUIDOR,0,1,0
2017,1,ENE,MOULO ELLETT.PVEH 157B403700 X,0,2,0
2017,1,ENE,NIVEL DE BURBUJA CODIGO ANTIGUO(8625542),0,1,0
2017,1,ENE,PERNO,1,0,0
2017,1,ENE,PLATOS CUADRADOS 500X500X60 D220,0,4,0
2017,1,ENE,SELECTOR,2,0,0
2017,1,ENE,SENSORE ANGOLARE ART:DPS-A-V-2,0,1,0
2017,1,ENE,SICUREZZA METALLICA PER GANCIO,0,1,0
2017,1,ENE,TAPON,0,12,0
2017,1,ENE,TORNILLO,2,3,0
2017,1,ENE,TUBO RIGIDO,0,1,0
2017,1,ENE,VALVULA,8,0,0
2017,2,FEB,CAPUCHON,5,0,0
2017,2,FEB,CARCASA,1,0,0
2017,2,FEB,CILINDRO,1,0,0
2017,2,FEB,DISTRIBUIDOR,1,0,0
2017,2,FEB,SEPARADOR,4,0,0
2017,2,FEB,TORNILLO,2,0,0
2017,2,FEB,TUBO RIGIDO,1,0,0
2017,2,FEB,TUERCA DE PISTON,5,0,0
2017,3,MAR,ARANDELA,10,0,0
2017,3,MAR,BATERIA RECARGABLE PARA ,0,3,0
2017,3,MAR,BATERIA SCANRECO,0,1,0
2017,3,MAR,CARTER LATO DISTRIBUIDORE A DIS,0,1,0
2017,3,MAR,ENFRIADOR DE ACEITE,1,0,0
2017,3,MAR,JUEGO DE JUNTAS,2,0,0
2017,3,MAR,MICROINTERRUPTOR,1,0,0
2017,3,MAR,PERNO,2,0,0
2017,3,MAR,PISTA DESLIZAMIENTO,8,0,0
2017,3,MAR,PLACA,8,0,0
2017,3,MAR,PORTA FILTRO DE RETORNO,0,1,0
2017,3,MAR,PORTAFILTRO DE ALTA PRESION,0,1,0
2017,3,MAR,RODILLO,1,0,0
2017,3,MAR,SCATOLA PRIMARIA DMU 3000 PLUS,0,1,0
2017,3,MAR,SENSORE ANGOLARE ART:DPS-A-V-2,0,1,0
2017,3,MAR,SEPARADOR,1,0,0
2017,3,MAR,TUBO RIGIDO,4,0,0
2017,3,MAR,VALVULA,1,0,0
2017,3,MAR,VISOR INDICADOR DE NIVEL DE ACEITE Y TEMPERATURA,0,3,0
2017,4,ABR,BATERIA RECARGABLE HETRONIC,0,6,0
2017,4,ABR,CAMISA,1,0,0
2017,4,ABR,CARGADOR DE BATERIAS,0,1,0
2017,4,ABR,FILTRO DE ALTA PRESION,0,1,0
2017,4,ABR,FILTRO DE RETORNO,0,1,0
2017,4,ABR,FILTRO PRESION,0,1,0
2017,4,ABR,FILTRO RETORNO,0,3,0
2017,4,ABR,NIVEL DE BURBUJA CODIGO ANTIGUO(8625542),0,2,0
2017,4,ABR,RADIOMANDO,1,0,0
2017,4,ABR,REENVIO DE CABLE,1,0,0
2017,4,ABR,SEMAFORO / FARO LED DE ,0,1,0
2017,4,ABR,SICUREZZA METALLICA PER GANCIO,0,1,0
2017,4,ABR,VALVULA,3,0,0
2017,4,ABR,VALVULA DE CILINDRO,0,4,0
2017,5,MAY,ANTENA RADIO,0,1,0
2017,5,MAY,BATERIA RECARGABLE TIPO SCANRECO,0,1,0
2017,5,MAY,CABLE DE WINCHE MODELO S19L,0,1,0
2017,5,MAY,CARGADOR DE BATERIA ,0,2,0
2017,5,MAY,ELECTROVALVULA CON BOBINA 24V,0,1,0
2017,5,MAY,ELEMENTO DE DISTRIBUIDOR,2,0,0
2017,5,MAY,ENROLLADOR DE CABLE,0,1,0
2017,5,MAY,FILTRO DE RETORNO,0,2,0
2017,5,MAY,FILTRO DE RETORNO  (CRA230CV1SOL01),0,2,0
2017,5,MAY,FILTRO DEL ALTA PRESION,0,3,0
2017,5,MAY,FILTRO PRESION,0,1,0
2017,5,MAY,FILTRO RETORNO,0,5,0
2017,5,MAY,GANCHO DE CARGO,0,1,0
2017,5,MAY,JUEGO DE JUNTAS,1,0,0
2017,5,MAY,NIVEL DE BURBUJA,0,48,0
2017,5,MAY,PIN DE CABLE,0,1,0
2017,5,MAY,PIN DE GANCHO,0,1,0
2017,5,MAY,PIN DE SOPORTE,0,4,0
2017,5,MAY,RETENES DE BASCULANTES ,0,2,0
2017,5,MAY,SEGURO DE PIN,0,2,0
2017,5,MAY,SEGURO DE PIN - MEDIANO,0,2,0
2017,5,MAY,SEGURO DE PIN - PEQUEÑO,0,8,0
2017,5,MAY,SENSOR ANTIROTURA DE CABLE,0,1,0
2017,5,MAY,SENSORE ANGOLARE ART:DPS-A-V-2,0,1,0
2017,5,MAY,SOPORTE,0,1,0
2017,5,MAY,SOPORTE ,0,1,0
2017,5,MAY,SOPORTE DE BRAZO HIDRAULICO,0,1,0
2017,5,MAY,SOPORTE DE GANCHO,0,1,0
2017,5,MAY,SOPORTE DE PISTON ,0,6,0
2017,5,MAY,SPRING - RESORTE,0,10,0
2017,5,MAY,TARJETA CONVERTIDORA DE ,0,2,0
2017,5,MAY,VALVULA ELEVACION,0,1,0
2017,6,JUN,BATERIA HETRONIC,0,2,0
2017,6,JUN,BATERIA RECARGABLE HETRONIC,0,2,0
2017,6,JUN,BATERIA RECARGABLE PARA ,0,4,0
2017,6,JUN,BOCINA INFERIOR TORNAMESA,0,1,0
2017,6,JUN,BOCINA SUPERIOR TORNAMESA,0,1,0
2017,6,JUN,CADENA 1355,0,1,0
2017,6,JUN,CADENA GRUA 440,0,2,0
2017,6,JUN,CADENA GRUA 855/1355,0,3,0
2017,6,JUN,CADENA GUIA,0,6,0
2017,6,JUN,CANASTILLA ORMET,0,1,0
2017,6,JUN,ENROLLADOR DE CABLE,0,2,0
2017,6,JUN,FILTRO DE RETORNO,0,1,0
2017,6,JUN,FILTRO DE RETORNO ,0,1,0
2017,6,JUN,FILTRO DEL ALTA PRESION,0,1,0
2017,6,JUN,FILTRO PRESION,0,1,0
2017,6,JUN,FILTRO RETORNO,0,9,0
2017,6,JUN,GANCHO DE CARGA DE 8 TN,0,2,0
2017,6,JUN,GANCHO DE CARGO,0,2,0
2017,6,JUN,GUIADOR DE CABLE,0,6,0
2017,6,JUN,KIT BMB. BENT AXIS HDS47 IZQ+RAC. REC,1,0,0
2017,6,JUN,MANO DE OBRA EN TALLER:,0,1,0
2017,6,JUN,MATERIAL DE LIMPIEZA,0,1,0
2017,6,JUN,MOULO ELLETT.PVEH 157B403700 X,0,1,0
2017,6,JUN,PERNO,2,0,0
2017,6,JUN,PIN DE BLOQUE DE 1ER REENVIO,0,4,0
2017,6,JUN,PIN DE CABLE,0,4,0
2017,6,JUN,PIN DE GANCHO,0,2,0
2017,6,JUN,PIN DE SOPORTE,0,6,0
2017,6,JUN,PISTA DESLIZAMIENTO,0,12,0
2017,6,JUN,PLATOS CUADRADOS 500X500X60 D220,0,4,0
2017,6,JUN,PORTA FILTRO DE RETORNO,0,1,0
2017,6,JUN,RAMA ELECTRICA (CON ALIMENTACION AL CABRESTANTE),0,2,0
2017,6,JUN,RETEN DE GIRO,0,1,0
2017,6,JUN,RETENES 1ER PISTON DE PROLONGAS,0,2,0
2017,6,JUN,RETENES 2DO PISTON DE PROLONGAS,0,2,0
2017,6,JUN,RETENES 3ERO PISTON DE PROLONGAS,0,2,0
2017,6,JUN,RETENES DE GATO,0,2,0
2017,6,JUN,RETENES DE GIRO,0,3,0
2017,6,JUN,RETENES PISTON EXTENSION ESTABILIZADOR,0,2,0
2017,6,JUN,SEGURO DE ESTABILIZADOR,0,1,0
2017,6,JUN,SEGURO DE PIN - MEDIANO,0,12,0
2017,6,JUN,SEGURO DE PIN - PEQUEÑO,0,20,0
2017,6,JUN,SENSORE ANGOLARE ART:DPS-A-V-2,0,1,0
2017,6,JUN,SICUREZZA METALLICA PER GANCIO,0,2,0
2017,6,JUN,SOPORTE DE GANCHO,0,4,0
2017,6,JUN,SOPORTE DE GUIADOR,0,6,0
2017,6,JUN,SOPORTE DE TUBERIA,0,24,0
2017,6,JUN,SOPORTE DEL CARRETE,0,2,0
2017,7,JUL,ARANDELA,1,0,0
2017,7,JUL,BOMBA ACODADA HDT 108 LITROS,0,1,0
2017,7,JUL,BRONZ.P,0,4,0
2017,7,JUL,CABLE,16,0,0
2017,7,JUL,CABLE TELECOMANDO CONEC,0,1,0
2017,7,JUL,CILINDRO HIDRAULICO,0,1,0
2017,7,JUL,ELEMENTO DE DISTRIBUIDOR,2,0,0
2017,7,JUL,FILTRO DE PRESION,0,3,0
2017,7,JUL,FILTRO DE RETORNO,0,3,0
2017,7,JUL,FILTRO DE RETORNO ,0,1,0
2017,7,JUL,FILTRO DEL ALTA PRESION,0,2,0
2017,7,JUL,FILTRO PRESION,0,5,0
2017,7,JUL,FILTRO RETORNO,0,10,0
2017,7,JUL,GANCHO DE CARGA,0,1,0
2017,7,JUL,"GANCHO DE CARGA DE 3,2 TN",0,2,0
2017,7,JUL,GANCHO DE CARGA DE 8 TN,0,1,0
2017,7,JUL,GANCHO DE CARGO,0,5,0
2017,7,JUL,GRILLO,0,1,0
2017,7,JUL,JUEGO DE JUNTAS GASKETS SET,0,1,0
2017,7,JUL,JUEGO DE RETENES,0,4,0
2017,7,JUL,JUNTA,4,4,0
2017,7,JUL,NIVEL DE BURBUJA CODIGO ANTIGUO(8625542),0,6,0
2017,7,JUL,PERNO,2,0,0
2017,7,JUL,PISTA DESLIZAMIENTO,0,119,0
2017,7,JUL,PLACA,4,0,0
2017,7,JUL,PLAQUITA,12,0,0
2017,7,JUL,RETENES 1ER PISTON DE PROLONGAS,0,7,0
2017,7,JUL,RETENES 2DO PISTON DE PROLONGAS,0,9,0
2017,7,JUL,RETENES 3ERO PISTON DE PROLONGAS,0,7,0
2017,7,JUL,RETENES 4TO PISTON DE PROLONGAS,0,7,0
2017,7,JUL,RETENES 5TO PISTON DE PROLONGAS,0,3,0
2017,7,JUL,RETENES 6TO PISTON DE PROLONGAS,0,1,0
2017,7,JUL,RETENES DE BASCULANTES ,0,1,0
2017,7,JUL,RETENES DE ELEVACION,0,10,0
2017,7,JUL,RETENES DE ESTABILIZADORES,0,8,0
2017,7,JUL,RETENES DE GATO,0,2,0
2017,7,JUL,RETENES DE GATO ESTABILIZADOR,0,2,0
2017,7,JUL,RETENES DE GIRO,0,24,0
2017,7,JUL,RETENES DEL 3ER PISTON DE PROLONGAS ,0,1,0
2017,7,JUL,RETENES ESTABILIZADOR DELANTERO,0,2,0
2017,7,JUL,RETENES PISTON EXTENSION ESTABILIZADOR,0,15,0
2017,7,JUL,TAPPO DI RIEMPIM.TCO 501 FILTR,0,1,0
2017,7,JUL,VALVULA,1,2,0
2017,7,JUL,VALVULA DE BASCULANTE,0,7,0
2017,7,JUL,VALVULA DE BASCULANTE       ,0,2,0
2017,7,JUL,VALVULA DE ELEVACION,0,3,0
2017,7,JUL,VALVULA DE LEVACION,0,4,0
2017,7,JUL,VALVULA DE PROLONGAS,0,2,0
2017,7,JUL,VALVULA DE RETENCION DEL PISTON DE ELEVACION,0,2,0
2017,7,JUL,VALVULA DE SELECCION DE CAUDAL,0,1,0
2017,7,JUL,VALVULA ELEVACION,0,1,0
2017,7,JUL,VALVULA ESTABILIZADOR DELANTERO,0,14,0
2017,7,JUL,VALVULA ESTABILIZADOR DELANTERO LADO COPILOTO,0,2,0
2017,7,JUL,VALVULA ESTABILIZADOR DELANTERO LADO PILOTO,0,2,0
2017,7,JUL,VALVULA SELECTORA CONTROL,0,1,0
2017,7,JUL,VALVULA TAR 100,0,12,0
2017,7,JUL,VISOR INDICADOR DE NIVEL DE ACEITE Y TEMPERATURA,0,6,0
2017,8,AGO,ADAPTADOR DOBLEMANDO,1,0,0
2017,8,AGO,BOBINA,2,0,0
2017,8,AGO,CARGADOR DE BATERIAS,0,1,0
2017,8,AGO,ELEMENTO DE DISTRIBUIDOR,2,0,0
2017,8,AGO,FILTRO DEL ALTA PRESION,0,1,0
2017,8,AGO,FILTRO PRESION,0,2,0
2017,8,AGO,FILTRO RETORNO,0,3,0
2017,8,AGO,GUARDAPOLVO,30,0,0
2017,8,AGO,JUEGO DE JUNTAS,1,0,0
2017,8,AGO,MODULOI ELLET.PVEO 157B4902 X P ,0,1,0
2017,8,AGO,NIVEL DE BURBUJA CODIGO ANTIGUO(8625542),0,40,0
2017,8,AGO,PERNO,20,0,0
2017,8,AGO,PTO 13K1 NEU UNI + KIT DE,1,0,0
2017,8,AGO,SENSORE ANGOLARE ART:DPS-A-V-2,0,1,0
2017,8,AGO,VALVULA,1,0,0
2017,8,AGO,VALVULA DE PROLONGAS,1,0,0
2017,9,SEP,CARGADOR DE BATERIA ,0,1,0
2017,9,SEP,CARGADOR DE BATERIAS,0,1,0
2017,9,SEP,CARTUCHO,1,0,0
2017,9,SEP,CIRCUITO INTEGRADO GATOS,2,0,0
2017,9,SEP,CONTROL REMOTO HETRONIC,0,1,0
2017,9,SEP,FILTRO,3,0,0
2017,9,SEP,FILTRO DE ALTA PRESION,0,2,0
2017,9,SEP,FILTRO PRESION,0,7,0
2017,9,SEP,FILTRO RETORNO,0,9,0
2017,9,SEP,MANOMETRO INTASAM.FILTRO ART.,1,0,0
2017,9,SEP,MANUALDE PIEZAS Y PARTES,0,1,0
2017,9,SEP,PORTA FILTRO DE RETORNO,0,1,0
2017,9,SEP,RADIOMANDO,1,0,0
2017,9,SEP,SENSORE ANGOLARE ART:DPS-A-V-2,0,4,0
2017,9,SEP,TARJETA CONVERTIDORA DE ,0,2,0
2017,9,SEP,TUERCA DE PISTON,0,4,0
2017,10,OCT,BATERIA HETRONIC,0,8,0
2017,10,OCT,BATERIA RECARGABLE PARA,0,8,0
2017,10,OCT,BOMBA ACODADA HDT 84 LTS.,0,1,0
2017,10,OCT,CABLE,1,0,0
2017,10,OCT,CAMISA,1,0,0
2017,10,OCT,CARTUCCIA FILTRO A.P.,0,2,0
2017,10,OCT,DISCO,1,0,0
2017,10,OCT,DISTRIBUIDOR,1,0,0
2017,10,OCT,FILTRO,8,0,0
2017,10,OCT,FILTRO ARIA MOTORE LOMBARDINI,2,2,0
2017,10,OCT,FILTRO DE RETORNO,0,1,0
2017,10,OCT,FILTRO DEL ALTA PRESION,0,2,0
2017,10,OCT,FILTRO GASOLIO MOTORE LOMBARDINI,2,2,0
2017,10,OCT,FILTRO OLIO MOTORE LOMBARDINI,0,2,0
2017,10,OCT,FILTRO PRESION,0,1,0
2017,10,OCT,FILTRO RETORNO,0,3,0
2017,10,OCT,HOROMETRO ,0,1,0
2017,10,OCT,INTERCAMBIADOR,0,1,0
2017,10,OCT,JUEGO DE RETENES DE LA 1RA PROL,0,1,0
2017,10,OCT,JUEGO DE RETENES DE LA 2DA PROL,0,1,0
2017,10,OCT,JUEGO DE RETENES DE LA 3RA PROL,0,1,0
2017,10,OCT,JUEGO DE RETENES DE LA 6TA PROL ,0,1,0
2017,10,OCT,KIT MATERIALE A CORREDO STAB.,0,1,0
2017,10,OCT,MANOMETRO INTASAM.FILTRO ART.,0,2,0
2017,10,OCT,MANUAL VIRTUAL  DE OPERADOR,0,1,0
2017,10,OCT,MANUALDE PIEZAS Y PARTES,0,1,0
2017,10,OCT,MOULO ELLETT.PVEH 157B403700 X,0,1,0
2017,10,OCT,SEAL KIT,4,0,0
2017,10,OCT,TAPON,3,0,0
2017,10,OCT,TERMOSTATO,0,1,0
2017,10,OCT,VALVULA DE BASCULANTE       ,0,1,0
2017,10,OCT,VALVULA DE PROLONGAS,0,1,0
2017,10,OCT,VENTILADOR ELECTRICO,0,1,0
2017,10,OCT,VISOR INDICADOR DE NIVEL DE ACEITE Y TEMPERATURA,0,1,0
2017,11,NOV,BATERIA HETRONIC,0,2,0
2017,11,NOV,BATERIA RECARGABLE PARA,0,6,0
2017,11,NOV,BOMBA HIDRAULICA RECTA HDS 64 LITROS,0,1,0
2017,11,NOV,CANASTILLA ORMET,0,2,0
2017,11,NOV,DISTRIBUIDOR,0,2,0
2017,11,NOV,FILTRO DEL ALTA PRESION,0,2,0
2017,11,NOV,FILTRO PRESION,0,1,0
2017,11,NOV,FILTRO RETORNO,0,3,0
2017,11,NOV,GUARDAPOLVO,0,2,0
2017,11,NOV,GUIA DE ACERO DE 1° PROLONGA,0,2,0
2017,11,NOV,GUIA DE ACERO DE 2° PROLONGA,0,2,0
2017,11,NOV,GUIA DE ACERO DE 3° PROLONGA,0,2,0
